Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
FDN23,OUT017,2471.6516082428384
NCR18,OUT035,778.9853368593381
FDD45,OUT046,1571.4851559970473
FDI22,OUT018,3151.8919398689454
FDT09,OUT013,2226.172737824452
DRC24,OUT027,3927.6210944604477
FDT39,OUT046,2330.730008802731
FDX28,OUT045,1529.625071358736
FDA50,OUT018,1348.2772570359841
FDT33,OUT027,4460.951698072489
FDQ60,OUT049,2058.7488895856072
NCM19,OUT018,1563.7081270219803
FDF40,OUT046,3787.830961867936
NCI30,OUT035,3979.6071763954938
FDK34,OUT049,4035.2558309759297
FDA38,OUT027,6114.669390727402
FDT02,OUT045,577.9829594937813
FDC11,OUT017,1327.4344518724529
FDD08,OUT046,658.4379080999939
NCS29,OUT046,3611.401957553391
DRI03,OUT010,507.7522721866197
FDK48,OUT035,1201.6904150638527
FDM52,OUT049,2540.6754452031123
FDP49,OUT035,979.9149209400462
DRA24,OUT046,2572.1578782213887
NCJ43,OUT049,3027.6022293140522
FDE11,OUT045,2944.7985935543857
FDP01,OUT049,2386.5018641452916
FDQ59,OUT018,1102.9687657886268
FDA43,OUT019,717.6416785794236
FDL14,OUT017,2499.3330706231277
FDV50,OUT010,261.47993104837263
FDT01,OUT027,5501.541216284883
NCC42,OUT035,2240.974474500554
FDO28,OUT046,1862.2286306729175
FDD32,OUT019,52.667501627577344
FDV45,OUT035,3293.7939767910807
NCW17,OUT019,274.32092651287235
NCJ17,OUT027,2531.4943742634664
NCF18,OUT049,3125.961992553855
FDP01,OUT045,2363.598207389529
FDH24,OUT045,2472.0987884406395
FDI38,OUT027,5903.0015591090805
FDX03,OUT035,733.4632049850115
FDY28,OUT046,3348.869840696208
FDN34,OUT018,2512.1482456894314
FDJ02,OUT045,2484.870031160262
FDW40,OUT019,340.45267810802875
FDX03,OUT017,731.6024921396519
FDE17,OUT027,4030.5456006189684
FDT58,OUT046,2600.8041306064683
FDI38,OUT013,3523.485584573129
FDW22,OUT035,3907.653934490407
FDS15,OUT027,2948.224901505895
NCX06,OUT013,3109.3675047823403
DRK47,OUT035,3865.8585323230836
FDC23,OUT027,4951.576288352852
FDM56,OUT010,131.30422939573194
FDP21,OUT046,3321.0691696428257
FDP58,OUT046,3308.015681544948
FDA27,OUT019,852.9572669323106
FDK41,OUT019,85.96774326013059
NCH42,OUT046,3841.261205170489
FDG29,OUT045,633.9945354135278
FDW15,OUT018,2189.7640588044
FDD28,OUT018,740.6088120693479
FDQ37,OUT049,3559.4575843461857
FDC23,OUT035,3167.6482012818815
FDV13,OUT035,1518.2444448290134
FDK33,OUT046,3320.62220389654
FDO33,OUT013,1961.505221024782
FDN21,OUT017,2641.2951380960762
NCW06,OUT027,5102.2408129302585
FDI38,OUT035,3748.7776836607895
FDC21,OUT027,2825.1939665678724
NCS05,OUT046,2093.8992624054285
NCN53,OUT049,682.311481736322
FDV40,OUT010,4.039079853650471
FDG60,OUT017,3982.220590950014
NCY30,OUT027,4726.4225533574445
FDM40,OUT045,2013.2711510131533
NCO30,OUT046,2752.919505644231
FDK10,OUT046,3236.3551761395647
FDM36,OUT045,2806.227979519834
FDN10,OUT013,1838.4687137789506
FDM46,OUT018,1275.520417169241
FDX50,OUT049,1714.053964856753
FDP33,OUT045,3877.855240952471
FDO12,OUT045,3146.241314571925
FDC28,OUT013,1709.617456949715
FDO31,OUT045,1257.256824534491
FDX45,OUT035,2582.4541412867725
FDV21,OUT049,2228.553098424316
FDH04,OUT049,1363.1533219401572
NCG54,OUT013,2749.3655685143526
FDO13,OUT046,2519.4237519155954
FDA09,OUT027,5040.0895802748555
FDC38,OUT017,2152.860010213344
NCO42,OUT046,2124.327983048585
FDL45,OUT049,2166.959685821273
NCK31,OUT013,740.7846318544124
FDM39,OUT017,2894.0182201421576
FDC22,OUT010,639.8981053099641
FDF46,OUT046,1794.4656997923946
FDQ37,OUT045,3398.329663752891
FDH41,OUT010,764.5388970815997
FDQ04,OUT046,734.8668870648929
NCQ02,OUT027,5262.874331265398
FDJ57,OUT027,4945.604529925778
NCE07,OUT049,2156.7538442100863
FDE56,OUT013,954.5682896883777
FDI20,OUT049,3723.931100066992
FDK36,OUT018,644.4585011209273
FDP08,OUT027,5429.694686917523
FDF44,OUT017,2170.906258590839
NCU53,OUT017,2545.2295839207886
FDF47,OUT035,3338.7707154860814
FDS55,OUT010,401.56971303415304
FDZ52,OUT010,126.28494116468333
FDL04,OUT018,1436.0764686519087
NCM26,OUT035,2638.2351279446416
FDX43,OUT049,2646.2301489131632
FDP52,OUT049,3775.5906539499415
DRK49,OUT045,615.3348965539464
FDE38,OUT013,2560.456879463158
DRF13,OUT035,2567.55204674458
FDK41,OUT010,32.49753940301202
FDJ04,OUT027,3128.6124247778275
FDZ44,OUT018,1595.1311280483042
FDS11,OUT013,3742.4029867958848
FDA55,OUT049,3954.9452268003492
NCW53,OUT046,2946.038026597715
FDB49,OUT027,2787.8198648565835
FDD23,OUT017,3192.77969808859
NCV42,OUT045,1684.1037651233426
NCZ29,OUT018,1831.885027950162
FDQ26,OUT013,893.6845065898101
FDV08,OUT017,707.4195774798777
FDC53,OUT049,1565.806590938848
FDV58,OUT010,440.1597491161797
NCP02,OUT019,64.12575784364248
DRI37,OUT045,876.1131313306192
FDQ12,OUT049,3976.6744460058785
FDE33,OUT046,1283.1523294208137
FDX27,OUT045,1517.7033656266215
FDM22,OUT017,841.4034771783591
NCH30,OUT019,212.93906569645938
FDC04,OUT017,3971.9186646708913
FDO38,OUT046,1238.7200912432506
FDV52,OUT027,3028.1472118712904
FDB32,OUT013,1551.7793947226971
FDV43,OUT018,533.7479527856741
FDI24,OUT018,2555.628636001584
FDR40,OUT017,1438.055512163059
FDW02,OUT049,2440.488133385468
FDE44,OUT049,797.966835225487
FDL38,OUT046,1535.365277888943
NCT54,OUT010,96.14977250325647
DRJ39,OUT010,799.107156767839
FDW55,OUT049,4228.354109046347
DRF13,OUT019,325.5872321525951
NCW17,OUT049,2323.4841823627607
FDP13,OUT035,712.782266157327
FDS08,OUT018,2421.9309540308736
NCP17,OUT035,1088.3953102547282
NCO53,OUT035,2885.4666797677187
FDH19,OUT045,2689.7164008751315
FDJ04,OUT017,2015.6731932975545
FDG10,OUT049,960.1229540174796
FDA40,OUT010,66.52592739263243
FDI53,OUT045,2531.635238806593
FDU09,OUT010,83.3528691688392
FDK60,OUT045,1569.5843830626945
FDR43,OUT017,615.6912010708347
FDW22,OUT017,3790.6769254901506
DRP47,OUT010,1004.0630833908077
DRG48,OUT010,444.1062656141174
FDA14,OUT035,2516.387005150309
FDU49,OUT013,1402.1830205661383
FDK28,OUT045,4344.557566166536
FDT19,OUT046,2906.6313216273998
NCQ42,OUT045,2001.5622380175853
FDD03,OUT045,3506.5809663458276
NCM53,OUT013,1655.4719477546532
NCX53,OUT045,2136.6390235267777
FDV14,OUT027,2397.0511627731084
NCZ54,OUT017,2781.760252389197
FDB39,OUT013,824.0342015468517
DRC24,OUT046,2411.7033347691467
FDY36,OUT013,1127.2981599900263
FDN01,OUT035,2976.3673762283106
DRH25,OUT046,830.7886623828332
FDV08,OUT046,748.9513301657227
NCP53,OUT049,4107.308156826893
FDU52,OUT010,406.78290403041893
NCI42,OUT045,2929.306263206163
FDZ14,OUT035,2075.328943546528
FDF11,OUT046,3866.0248902529506
FDQ13,OUT018,1230.3043087317426
FDO32,OUT010,143.5526304628278
DRJ37,OUT018,2114.361813140123
FDY43,OUT046,2745.747309518769
NCT41,OUT017,2613.119840367494
NCV17,OUT045,1959.0703196615195
FDM04,OUT027,1717.9748384763527
DRB48,OUT018,403.14524758770284
FDM24,OUT013,2458.2409824534607
FDT37,OUT049,4254.223435410408
NCO05,OUT010,162.26837147077592
FDL13,OUT046,3755.630589423248
FDL15,OUT017,2519.349704378172
FDB11,OUT018,3290.763590416165
FDL14,OUT019,457.8111329488561
FDY10,OUT019,206.20812351351796
FDJ40,OUT049,1900.615189496463
NCW18,OUT046,3641.6963789070965
NCY06,OUT013,2105.223278810063
DRE13,OUT018,1238.4854553297619
FDA26,OUT045,3544.684112028066
NCE19,OUT010,107.77373064812129
FDE33,OUT035,1329.1195529314812
DRL59,OUT027,1520.3514931350676
FDY07,OUT046,766.8440521920303
FDF57,OUT018,2502.020674238112
FDM58,OUT035,1814.958530968145
FDP26,OUT027,2820.6520407332664
FDY32,OUT046,2661.8307876441886
FDD51,OUT010,206.73724115601803
FDU22,OUT018,1764.1267944518568
FDZ49,OUT018,3397.498405071252
NCI42,OUT017,3542.2363099859645
FDT04,OUT027,1270.4302711195915
NCU41,OUT045,2864.968080785106
FDS56,OUT045,4112.587208967052
NCN42,OUT017,2489.8450232013042
FDK34,OUT046,3761.1319530834903
FDB03,OUT017,3894.1635792465163
DRJ25,OUT035,831.0683567964369
FDT25,OUT027,3332.2672985191252
FDN20,OUT013,2715.2805666797235
FDP09,OUT013,3522.3601036527944
FDM20,OUT019,866.9912933933052
NCG55,OUT046,1882.8199195033496
NCP14,OUT045,1655.9904793595617
NCH06,OUT046,3517.658143013181
FDV52,OUT013,1807.898757615502
NCL07,OUT035,709.0320639380385
DRJ11,OUT027,4746.180087228486
DRO59,OUT013,1156.9498254490777
FDW15,OUT010,429.59927080988456
NCQ30,OUT035,2076.6761009304346
NCN54,OUT019,4.742024353652091
FDY01,OUT027,3074.498753440168
FDX39,OUT035,3747.5955879227818
FDH53,OUT027,2287.875502962177
FDA57,OUT035,732.0453092011084
NCC07,OUT010,130.49586158182277
FDU28,OUT013,3074.0585956136947
FDK36,OUT010,146.3440989239962
FDR36,OUT018,531.5224690437977
NCQ17,OUT035,2562.8787390914276
FDS28,OUT019,45.98120250025453
FDE08,OUT045,2461.497780412915
FDU22,OUT046,2005.1306617747123
FDG41,OUT045,1666.5150274220323
FDO31,OUT010,21.460551690362184
FDM21,OUT019,947.3617239748387
FDU40,OUT017,2803.7288142730436
FDV36,OUT018,1875.27875279619
FDT10,OUT027,1867.9265140392738
FDX38,OUT045,707.0361002764886
NCU30,OUT027,4105.969057231075
NCV06,OUT049,3190.0261284138924
FDT16,OUT035,4419.959843356499
NCP41,OUT027,2811.5895969646094
FDZ56,OUT017,2952.0201009509524
FDC22,OUT035,3308.2106265017264
FDU10,OUT035,720.0564430425115
FDS46,OUT045,1835.0303064739082
FDO08,OUT049,2692.4026319607856
NCV42,OUT018,1628.3277116681957
FDP33,OUT035,4111.049309644049
FDJ12,OUT046,3474.4716906236476
FDH04,OUT045,1416.9451863924169
NCU54,OUT013,3391.04457585129
FDO36,OUT010,617.6819211133901
FDT37,OUT027,5420.31432129133
FDD14,OUT010,614.2846176344895
FDA16,OUT013,3746.9167337549156
NCS42,OUT019,101.18745074521946
FDP10,OUT019,160.16437431093672
FDQ28,OUT049,2589.0838582466677
FDK57,OUT010,198.3703429415208
FDK02,OUT013,1922.6423806360438
FDW47,OUT018,1764.2446575846989
NCC42,OUT018,1924.1337225551204
FDQ37,OUT018,3253.694314987212
FDL40,OUT046,1559.9965611853202
DRE13,OUT010,43.367693705519436
FDQ34,OUT027,2908.146670324129
NCB54,OUT046,1971.772678632559
FDS48,OUT049,2537.459648920604
FDO15,OUT045,1088.027470976694
NCT30,OUT013,774.5605915136621
FDU49,OUT027,2524.4569269340304
FDE21,OUT046,1915.135451223061
FDS49,OUT019,71.3499768755376
FDT38,OUT027,2427.246553783067
FDZ01,OUT045,1629.3359617617537
FDC41,OUT035,1211.2894133255083
DRG13,OUT010,439.4655909054629
NCZ42,OUT018,3763.264940500405
NCM07,OUT045,1221.941765250953
NCV17,OUT018,1899.3942266476372
DRK39,OUT035,1396.7411636267198
FDS37,OUT018,1600.9152358427498
FDV12,OUT019,155.00181812100155
NCG19,OUT018,3688.531666924726
FDS51,OUT013,923.9001024376812
NCO14,OUT046,633.9991564592145
FDC38,OUT046,2123.3220381960914
FDN15,OUT046,2113.583245749427
NCH42,OUT013,3919.5528169303766
FDQ22,OUT046,605.604814089084
FDC05,OUT013,3194.7586575552937
FDZ31,OUT013,3227.312496772409
DRJ23,OUT049,3202.3999133642324
FDC52,OUT035,2518.386934450418
DRD12,OUT010,48.78145555261391
FDV55,OUT017,2506.2352014002977
FDD32,OUT046,1277.4089441869662
FDR01,OUT049,3427.403428845662
FDY08,OUT019,377.48154770842706
FDQ45,OUT045,3088.7302956995495
DRN11,OUT027,3540.6043611967793
NCS05,OUT018,1833.0815705698085
FDY32,OUT035,2639.9597465414895
NCD31,OUT045,2670.7284466673077
NCE06,OUT049,2543.045175354119
NCP14,OUT046,1719.86367226708
NCF18,OUT019,594.2320249447306
FDF14,OUT018,2206.4012702786144
FDB22,OUT017,2379.6139514734273
NCH54,OUT049,2818.761318312816
FDU27,OUT035,763.3606993844422
FDS58,OUT027,4154.952625033964
NCU29,OUT035,2607.0246785557215
FDJ57,OUT013,3241.939233850995
FDL56,OUT049,1391.0268317379225
FDH60,OUT035,3306.463234441748
FDN24,OUT018,747.7913362189146
FDD02,OUT017,2083.334062502707
FDP15,OUT017,4252.0680000734965
FDB28,OUT027,5538.5288675229485
DRC49,OUT045,2343.054834468657
NCG30,OUT018,1716.2193089704954
FDJ14,OUT049,1247.734302222986
FDL52,OUT045,648.1409661361303
NCG19,OUT027,5723.672355940052
NCN41,OUT035,2088.0370438949785
FDW22,OUT013,3761.3135078714563
FDI02,OUT013,1829.1819037603761
FDV51,OUT045,2624.6509294619304
FDV48,OUT046,1244.9211811345367
NCL17,OUT019,369.8318725336979
FDP46,OUT045,1408.9566789242933
FDU10,OUT045,570.2818544536908
FDT37,OUT010,1032.1494792843628
FDI27,OUT035,788.250603624332
FDN51,OUT046,4201.649440200283
FDW07,OUT035,1319.84479224113
FDN45,OUT049,3345.969610179036
DRN37,OUT027,4454.616913051856
DRF48,OUT049,3203.9038583407564
FDP38,OUT019,137.94273795687636
NCX18,OUT027,5117.3253943439
FDK45,OUT018,1601.142281869753
FDZ37,OUT049,1405.8389413674595
FDS50,OUT018,3382.6849145190513
NCR54,OUT018,2944.7443575392977
NCS17,OUT035,1597.9059818412552
FDV31,OUT046,2746.4394426636522
DRE27,OUT017,1646.4603447405398
FDN60,OUT013,2684.5472681701767
FDK26,OUT013,3267.500066983112
FDX37,OUT018,1372.018496153487
FDW31,OUT046,3111.472742501884
FDX26,OUT018,2829.6303642433286
DRL49,OUT019,324.0946914142706
FDU49,OUT017,1523.8818332514863
FDY58,OUT046,3654.805461464571
FDN03,OUT045,3929.7913777481153
NCV06,OUT010,608.0748395671807
FDH53,OUT045,1291.995002131916
FDG31,OUT018,782.7360970679748
NCC06,OUT045,2197.7578482503454
FDS13,OUT049,4295.264479564238
FDP16,OUT035,4410.749843211493
FDA35,OUT013,2134.885748583056
DRP47,OUT018,4043.6495179770973
FDY28,OUT010,691.7741796342016
FDY20,OUT035,1479.750301199568
NCH30,OUT017,1775.2403572123267
NCR29,OUT019,78.64854586103446
NCP05,OUT013,2504.2173248838176
NCF30,OUT019,251.99308472910482
FDA08,OUT035,2760.3806273010687
FDN51,OUT027,5945.5953466426035
FDH12,OUT046,1708.7461257919576
FDY39,OUT017,3255.511791755345
NCO53,OUT045,2773.613920048965
FDB40,OUT046,2437.2187548637908
FDH02,OUT049,1347.265079119309
FDY11,OUT027,1923.6504044292897
FDQ09,OUT019,239.732874110884
FDP16,OUT013,4158.446050876732
NCF55,OUT018,379.25172651856707
FDY09,OUT027,4765.574163814691
FDY39,OUT045,3182.5812154975097
NCU53,OUT049,2659.9947704578085
NCT41,OUT049,2582.9251842998306
FDJ45,OUT046,623.848547789379
FDR28,OUT013,2668.285267605397
FDN08,OUT013,1910.2735198412902
FDJ07,OUT049,1843.320129481878
FDZ09,OUT027,4093.6709300728703
FDQ14,OUT017,2416.0348306528294
FDY12,OUT027,1650.5430832467512
FDK57,OUT046,1982.4087187266496
FDD20,OUT049,2131.42454443834
FDS36,OUT018,1611.6115650933527
FDI40,OUT049,1725.4177633312784
FDJ40,OUT045,1818.9430435621755
FDE08,OUT013,2437.3130376102595
DRK01,OUT013,1519.5453782442848
FDC58,OUT049,687.5898032285216
FDE50,OUT046,3020.685123883355
FDX48,OUT035,2711.5535287093694
DRM35,OUT018,2569.742126752628
FDG41,OUT013,1796.6562087620694
FDB52,OUT046,3516.350957904628
FDV19,OUT045,2610.2453763047165
DRG48,OUT017,2435.2620149462664
FDI26,OUT013,3012.3701808188885
FDU11,OUT019,232.1954274432842
FDF59,OUT019,274.1995012260024
FDR07,OUT049,1420.1473398726841
NCE06,OUT017,2357.0391390129785
FDE10,OUT046,2149.7546387823745
NCO55,OUT046,1709.9385360223885
FDZ13,OUT013,799.5689454961497
FDT50,OUT017,1640.8365161348654
FDH12,OUT010,142.8246732029003
FDD21,OUT045,1790.1991689645627
NCM05,OUT013,4670.51150762023
FDK04,OUT013,920.2419508597845
FDN33,OUT017,1595.6343257357012
NCM18,OUT010,18.63262451679789
DRC25,OUT049,1436.7206773029377
FDT47,OUT017,1859.716634124036
FDD45,OUT027,2774.588053601364
NCD07,OUT018,1547.651254266276
NCY54,OUT010,550.2046089451565
FDL12,OUT049,1012.0839797627474
FDL02,OUT017,1676.8659839623986
FDC60,OUT035,1531.3693060860967
FDR37,OUT017,3256.722759077779
FDY16,OUT017,3274.3294596972523
FDU26,OUT045,1941.4067090388107
FDN24,OUT013,833.4137078179651
FDH44,OUT013,2433.062789326755
FDE23,OUT010,187.45882187340024
FDW60,OUT017,2830.819781585657
FDQ55,OUT049,1995.6247352326634
FDV32,OUT027,2000.4648672429284
FDV03,OUT010,427.68702279286305
FDY14,OUT010,1056.01960310839
NCL55,OUT027,5963.0156697498705
DRF25,OUT017,682.0271939707171
FDX03,OUT046,693.7737814085217
FDF40,OUT045,3789.2602936006474
FDX24,OUT010,68.47194529588806
FDA25,OUT049,1763.7919542722336
FDH21,OUT018,2246.1353657622244
FDB47,OUT010,801.4180952694937
FDT34,OUT019,196.0666560580781
FDS39,OUT010,284.37270876096596
NCU05,OUT046,1259.9774705050943
FDE02,OUT049,1484.4068165221236
FDL25,OUT035,1466.2890869556534
FDC50,OUT049,1546.7900287099958
FDZ32,OUT049,1771.1472062516332
FDV14,OUT045,1339.962775212013
FDR07,OUT045,1361.2018118313676
FDB26,OUT049,868.2619910408979
NCR50,OUT045,2467.8859673131856
FDP01,OUT018,2153.467815670819
FDH57,OUT045,1952.4105722963523
FDM60,OUT027,1294.023270248371
FDA45,OUT017,2943.8300912906057
FDU55,OUT017,4379.075046949206
FDH40,OUT035,1305.1630185558847
FDG40,OUT019,283.2887065401998
FDT12,OUT049,3978.889465985394
DRL59,OUT045,804.7875813424868
FDT47,OUT018,1646.5766039614907
FDI60,OUT017,1107.1662771487715
DRF51,OUT027,1307.4292411943636
NCK31,OUT049,779.9338859622395
FDB08,OUT045,2445.19119019864
FDM44,OUT035,1726.1047050870195
FDD46,OUT018,2126.341402039677
FDR27,OUT019,274.3548989093036
FDV56,OUT010,176.78303106989884
FDM02,OUT049,1413.2472115411147
FDU45,OUT018,1695.062495042055
FDZ10,OUT017,2078.0536765775814
NCK31,OUT010,171.6182043550815
FDR27,OUT035,2186.7021500613537
FDF33,OUT013,1687.1131908470813
FDJ36,OUT046,1664.9306364634958
FDP33,OUT049,3936.297675766827
FDG17,OUT046,4054.3522489843563
FDG47,OUT027,6667.141692214284
NCW29,OUT046,2024.4698941605395
DRH59,OUT017,1155.617266590845
FDR32,OUT017,3870.399443519726
FDP48,OUT035,3296.4821852572063
FDG17,OUT035,4268.21756281733
DRJ59,OUT017,667.9981998347403
FDY48,OUT027,2796.951102868912
FDB02,OUT046,2873.599445522863
FDN10,OUT019,222.93885814516875
NCD55,OUT035,730.3733531796252
FDX34,OUT013,1945.5494933690932
FDZ38,OUT045,3015.8383275963974
DRF37,OUT049,4355.554539385643
DRL47,OUT019,218.1897571379985
FDL27,OUT035,1172.2884642527242
NCP53,OUT035,4060.6374138761203
FDT03,OUT019,670.1465808207641
FDJ28,OUT035,3370.833303694506
FDF40,OUT018,3571.7997623989572
FDA32,OUT035,3748.342431068775
NCP02,OUT017,948.1775540842755
FDZ31,OUT045,3142.8941233819883
NCQ29,OUT013,3912.432485985417
FDP57,OUT010,116.35692316787741
FDL32,OUT027,3220.876445688186
DRB01,OUT035,3274.480861873324
FDJ40,OUT046,1845.9728654938178
FDO24,OUT018,2353.6775147520043
FDO11,OUT018,3449.9564004193358
FDA56,OUT035,2105.8624082119895
FDF02,OUT045,1627.3887516670975
FDA10,OUT013,1933.2568467997319
NCI55,OUT017,2265.6744565497957
FDZ40,OUT010,114.3125184150254
FDV08,OUT049,708.6266350456663
FDN48,OUT013,1396.3391564511683
FDU57,OUT017,2448.121562976617
DRF49,OUT013,1762.182631903901
FDS02,OUT035,3361.33580235619
FDS43,OUT046,3100.935937216746
FDT16,OUT013,4344.906196191895
FDX19,OUT027,5783.00513731176
FDK15,OUT046,1587.123407339357
DRA12,OUT049,2224.2197734403435
FDY35,OUT017,810.9960348456907
NCU42,OUT013,2948.2257342894864
FDD26,OUT013,3145.2278799957653
FDR11,OUT018,2302.2168504464976
NCP53,OUT045,3699.709160278115
FDP34,OUT045,2545.557253711461
NCV41,OUT019,203.29590458108655
FDN20,OUT018,2422.7665571336074
FDZ16,OUT018,2876.199163589345
FDZ28,OUT049,2103.7700692986264
NCL55,OUT013,4190.321863608163
NCJ17,OUT046,1373.6783104594117
FDT37,OUT046,4041.838498257708
FDV51,OUT049,2824.435251709989
FDZ28,OUT035,2116.0646311067862
FDN27,OUT013,1798.7750167198421
FDS14,OUT019,394.72666292893877
FDZ58,OUT045,1948.0943834339062
FDD46,OUT046,2357.515318617986
FDJ03,OUT035,816.0424412852377
FDU03,OUT010,605.3865440820955
FDA33,OUT027,3693.9461469406147
NCW53,OUT035,3194.567624705333
NCC55,OUT017,668.8891243273838
FDP52,OUT019,819.3210273793571
FDE39,OUT049,2052.1507057595322
FDB44,OUT035,3412.979204433814
FDG59,OUT013,580.2008855598092
FDI05,OUT013,1269.783148580289
FDF59,OUT045,1917.7832721600007
FDM39,OUT019,607.9295223216279
FDB14,OUT013,1427.7169079744754
NCS05,OUT019,296.8552076606825
DRJ35,OUT045,957.2049945059483
FDO31,OUT019,52.34980903435164
FDA31,OUT046,2752.980111037008
FDX40,OUT049,669.9201651050918
FDW56,OUT045,3176.369930900195
FDH09,OUT018,618.5683914064736
FDA52,OUT019,527.4188507868104
FDF20,OUT019,650.5555063572914
FDE40,OUT046,1068.5535387950574
NCU17,OUT046,1827.8245645378536
NCP14,OUT035,1797.1738880312234
FDN25,OUT027,1867.4758322091927
FDU39,OUT049,959.43966713659
NCM05,OUT017,4102.6842257279195
FDU07,OUT017,2404.9325130045677
FDF28,OUT049,2170.8219085368596
FDR57,OUT049,2578.6337145999464
FDJ33,OUT013,2016.7286882924036
DRH23,OUT035,982.1936035329173
FDQ52,OUT046,4126.715466062045
DRK13,OUT035,3343.1847057163977
FDP09,OUT046,3622.303561991846
FDR08,OUT027,2920.1267385360807
FDV50,OUT045,1931.4632516382105
FDT13,OUT049,3320.6338803669128
FDJ27,OUT027,2832.2828619089446
FDH21,OUT046,2424.0116535489615
FDW14,OUT027,2505.909674107397
FDL52,OUT049,713.2746240993071
FDW28,OUT017,3221.0632329132
FDL40,OUT049,1638.6835526314208
FDE24,OUT046,2168.1964271862084
FDX35,OUT049,3964.309614600154
FDP46,OUT017,1395.2464494322048
FDX56,OUT045,3379.355274106449
FDQ45,OUT049,2964.1888860547683
FDK50,OUT027,4220.110513081122
FDY26,OUT045,3697.114528605273
FDQ09,OUT017,1793.5127462725698
FDN39,OUT049,2816.9268511729606
FDP13,OUT017,736.9176146112595
FDR51,OUT013,2333.2224004979935
FDZ49,OUT010,663.3412740041537
FDL28,OUT018,3276.554538344484
FDZ10,OUT035,2140.993855278833
FDK38,OUT013,2330.938513231004
DRL49,OUT027,3618.218777708091
FDR15,OUT013,2352.7122569798885
FDQ24,OUT035,4352.053327867224
FDD56,OUT013,3006.2823860977587
NCR42,OUT046,553.0306646268757
FDH52,OUT045,1027.77882276266
FDH57,OUT019,278.2415404409216
FDR15,OUT010,386.62984610045595
FDJ34,OUT035,2102.010544704322
FDW37,OUT035,1381.2889515746722
FDQ23,OUT018,1513.2937387834654
FDP34,OUT013,2557.4885416092093
FDE04,OUT027,4908.883873344886
FDC48,OUT045,1253.4493920991456
FDA47,OUT019,454.32400862976584
FDI35,OUT018,2779.389233503804
NCV05,OUT013,2435.5201024722573
FDR28,OUT045,2714.3362985115714
FDH31,OUT017,1656.4775260249435
FDP59,OUT019,173.80333130559984
FDS19,OUT018,1036.0150195838187
FDM60,OUT045,624.2422778232598
FDJ44,OUT018,2588.231264593698
DRH51,OUT017,1354.584477799784
DRC25,OUT017,1462.6739173529916
DRE25,OUT013,1507.1762718394075
NCX05,OUT049,1989.3842595847034
FDR11,OUT017,2571.7437874673565
DRP47,OUT045,4033.397882021503
DRC49,OUT019,310.9206041228826
FDQ47,OUT027,1301.4794433703069
FDL20,OUT013,1743.448557997616
FDM34,OUT035,2155.5875381261435
NCN55,OUT013,4035.996943285878
FDD41,OUT035,1748.3615526677959
FDE52,OUT049,1469.9738099469366
NCT18,OUT019,513.8953801792621
FDJ32,OUT018,753.4590059926213
FDE16,OUT046,3542.4141732389776
FDZ09,OUT045,2652.6829447297955
DRZ11,OUT046,2015.5215413131666
FDK41,OUT049,1383.4637320045001
FDE56,OUT049,947.7078847984708
FDH34,OUT013,3242.3453626113
DRI49,OUT013,1283.3993909064427
DRI59,OUT046,3693.7373643556352
DRC36,OUT049,2869.9140136291717
FDS15,OUT019,226.556956807599
FDI07,OUT018,2851.976918002257
FDZ15,OUT018,1700.9494245352
NCX41,OUT027,5665.079124548196
NCO29,OUT019,488.0283691129448
FDF57,OUT013,2747.6951485427508
FDI33,OUT035,1539.641414901939
DRJ47,OUT049,2847.5168297451487
FDB34,OUT046,1395.5942222508845
FDY22,OUT027,3682.822162813034
DRL11,OUT017,2535.6482136669506
FDY46,OUT035,3219.9614829999387
FDG17,OUT013,4219.65727175186
FDE52,OUT018,1191.1065478981207
DRP47,OUT027,5051.81237769386
FDO01,OUT010,242.65470886679114
FDL09,OUT046,2644.0419586181056
FDR57,OUT013,2424.7722931885987
DRD37,OUT035,809.9206771059902
FDQ36,OUT027,1317.2190831504838
FDL33,OUT049,3315.8545852762386
FDL48,OUT045,707.0195561164928
FDL28,OUT049,3894.2976115598867
NCN29,OUT046,702.6323981772812
FDO13,OUT035,2665.826601289297
FDB38,OUT045,2660.518262000804
FDI36,OUT035,3352.895343253893
FDI58,OUT035,1493.6946514732379
FDH22,OUT018,1813.4300944432118
FDQ27,OUT013,1824.9348288177252
FDT33,OUT046,2708.0210235028003
FDC56,OUT045,1874.7981288175204
FDF14,OUT046,2410.5319295855884
FDQ39,OUT017,3353.548985140789
NCM43,OUT017,2837.5309223962213
FDS46,OUT035,2156.0530064098057
FDI22,OUT049,3585.5577853680315
NCE43,OUT045,2723.1181088992616
FDZ36,OUT010,590.7660193803417
FDR13,OUT019,233.12050504212095
FDP46,OUT018,1194.0490593917693
FDW56,OUT019,664.4917651079709
FDB40,OUT017,2652.843747188533
FDM28,OUT018,2622.8173890256794
FDV49,OUT013,4948.003351775485
NCS53,OUT018,2337.987362159216
FDO03,OUT049,3943.911228041385
FDT15,OUT035,3373.2744242952854
FDD33,OUT049,3806.2622855271534
FDX13,OUT017,4331.027151038257
FDH60,OUT013,3119.5462749110884
DRH51,OUT046,1326.3791263237015
NCL07,OUT049,734.4776361076874
FDW51,OUT045,3414.9615461325025
FDF21,OUT019,660.1339653785867
FDH26,OUT019,331.20934774336206
FDJ03,OUT049,821.883382297361
FDU35,OUT017,1603.685314338866
